discount_pct
0.07
13.66666667
16.06
17.09
30.57
35.04
41.03
41.935
43.04
49.025
51.94666667
53.46
54.035
56.065
56.81
56.86
57.395
57.7
57.82
58.36
58.92
60.03
60.65
60.86
61.04
61.13
61.42684211
61.66
62.4
62.99666667
63.04
63.64
63.76
63.76
63.952
64.08
64.54
64.555
64.66
64.94
65.66697368
66.27
66.28
66.97
67.17
67.17
67.29
67.47
67.63
67.77
67.8
67.99
68.07
68.47
68.85733333
69.45
69.75
70.61
70.97
71.016
71.02
71.06384615
72.04
72.07
72.35
72.47
72.83
73.01
73.04
73.1125
73.72
73.73
73.84
73.86
74.02
74.12
74.2
74.3
74.41875
74.5405
74.72
74.79516129
75.13
75.29222222
75.295
75.3388
75.785
75.98
76.07
76.095
76.29538462
76.38
76.48
76.52
76.83
77.08
77.36
77.45
77.49
77.65333333
77.73
78.25416667
78.29
78.37333333
78.45
78.48
78.51041667
78.52
78.58
78.60857143
78.65
78.882
78.92
78.99
79.15
79.16
79.37
79.38
79.478
79.49
79.935
80.08
80.54
80.65
80.84833333
80.87
80.91
81.005
81.14
81.28
81.32909091
81.55125
81.60333333
81.68
81.83820513
81.91
81.98
81.99
82.18
82.25
82.27
82.29
82.34333333
82.34454545
82.41
82.47478261
82.48
82.99
83.12
83.19454545
83.37
83.56
83.68
83.74
83.965
83.985
84.05
84.31
84.32
84.45
84.46
84.48
84.58
84.59
84.86
84.91181818
85.6214
85.79
85.92
86.0835
86.49
86.72
86.8125
87.16714286
87.33
87.34
87.46
87.64
87.8
87.84
87.94
88.07571429
88.21
88.48
88.74
88.83166667
88.9675
89.44
89.49
93.09
